time_T1_s,time_T2_s,time_T3_s,nose_T1,nose_T2,nose_T3,forehead_T1,forehead_T2,forehead_T3,left_cheek_T1,left_cheek_T2,left_cheek_T3,right_cheek_T1,right_cheek_T2,right_cheek_T3
143.5483,143.5483,143.5483,-0.011241,-0.043682,-0.009866,-0.017784,-0.007859,-0.083490,-0.007936,-0.014320,-0.038822,-0.011483,-0.018101,-0.060147
143.5768,143.5768,143.5768,-0.011555,-0.044259,-0.009113,-0.017881,-0.007898,-0.083700,-0.007709,-0.014112,-0.038167,-0.011221,-0.017430,-0.059833
143.6052,143.6052,143.6052,-0.011996,-0.043717,-0.008951,-0.017983,-0.007880,-0.083343,-0.007462,-0.013781,-0.037266,-0.010956,-0.016644,-0.059282
143.6337,143.6337,143.6337,-0.012273,-0.042967,-0.009183,-0.018039,-0.007716,-0.082252,-0.007230,-0.013329,-0.036216,-0.010678,-0.015850,-0.058486
143.6621,143.6621,143.6621,-0.012425,-0.041872,-0.008877,-0.018133,-0.007313,-0.080631,-0.007038,-0.012828,-0.035146,-0.010418,-0.014902,-0.057576
143.6906,143.6906,143.6906,-0.012483,-0.040913,-0.008923,-0.018139,-0.006656,-0.078433,-0.006792,-0.012161,-0.033879,-0.010080,-0.013869,-0.056635
143.7191,143.7191,143.7191,-0.012518,-0.039711,-0.008964,-0.018144,-0.005703,-0.075680,-0.006559,-0.011380,-0.032509,-0.009730,-0.012920,-0.055611
143.7475,143.7475,143.7475,-0.012414,-0.039167,-0.009401,-0.018161,-0.004292,-0.072392,-0.006269,-0.010253,-0.030863,-0.009448,-0.011915,-0.054417
143.7760,143.7760,143.7760,-0.012657,-0.038750,-0.009775,-0.018141,-0.002543,-0.068505,-0.005997,-0.008771,-0.028883,-0.009052,-0.011039,-0.053115
143.8044,143.8044,143.8044,-0.012634,-0.038425,-0.010263,-0.018077,-0.000440,-0.064021,-0.005580,-0.007154,-0.026516,-0.008692,-0.010170,-0.051517
143.8329,143.8329,143.8329,-0.012353,-0.037969,-0.010925,-0.017975,0.001835,-0.058982,-0.005200,-0.005377,-0.023797,-0.008258,-0.009348,-0.049516
143.8613,143.8613,143.8613,-0.012405,-0.036899,-0.011010,-0.017886,0.004336,-0.053578,-0.004825,-0.003610,-0.020880,-0.007814,-0.008492,-0.047289
143.8898,143.8898,143.8898,-0.012332,-0.035635,-0.011232,-0.017736,0.007037,-0.047832,-0.004446,-0.002036,-0.017552,-0.007346,-0.007525,-0.044804
143.9183,143.9183,143.9183,-0.012029,-0.034259,-0.011140,-0.017585,0.009922,-0.041869,-0.004197,-0.000803,-0.013562,-0.006993,-0.006498,-0.041883
143.9467,143.9467,143.9467,-0.011998,-0.032933,-0.010283,-0.017448,0.013001,-0.035664,-0.003977,-0.000017,-0.009253,-0.006672,-0.005514,-0.038454
143.9752,143.9752,143.9752,-0.011860,-0.031865,-0.009745,-0.017283,0.016258,-0.029280,-0.003810,0.000418,-0.005218,-0.006412,-0.004481,-0.035095
144.0036,144.0036,144.0036,-0.011784,-0.030820,-0.009920,-0.017068,0.019547,-0.022948,-0.003761,0.000527,-0.001495,-0.006384,-0.003577,-0.032140
144.0321,144.0321,144.0321,-0.011795,-0.029546,-0.010640,-0.016865,0.022798,-0.016639,-0.003946,0.000137,0.002355,-0.006489,-0.002668,-0.029771
144.0606,144.0606,144.0606,-0.011698,-0.028394,-0.011179,-0.016678,0.025969,-0.010529,-0.004257,-0.000632,0.005633,-0.006672,-0.001863,-0.027492
144.0890,144.0890,144.0890,-0.011661,-0.027259,-0.011516,-0.016594,0.029096,-0.004526,-0.004627,-0.001648,0.008562,-0.006937,-0.001060,-0.025184
144.1175,144.1175,144.1175,-0.011876,-0.026306,-0.012166,-0.016563,0.032326,0.001295,-0.005008,-0.002777,0.011346,-0.007308,-0.000299,-0.022896
144.1459,144.1459,144.1459,-0.012054,-0.025018,-0.012330,-0.016660,0.035638,0.006952,-0.005491,-0.003983,0.013911,-0.007640,0.000524,-0.020567
144.1744,144.1744,144.1744,-0.012229,-0.024957,-0.011681,-0.016815,0.038854,0.012374,-0.006010,-0.005491,0.016380,-0.008031,0.001193,-0.018248
144.2029,144.2029,144.2029,-0.012532,-0.025752,-0.010463,-0.017046,0.041902,0.017466,-0.006558,-0.007503,0.018920,-0.008416,0.001936,-0.016033
144.2313,144.2313,144.2313,-0.012973,-0.027189,-0.009446,-0.017338,0.044632,0.022292,-0.007093,-0.009803,0.021545,-0.008831,0.002568,-0.013769
144.2598,144.2598,144.2598,-0.013353,-0.028274,-0.008663,-0.017544,0.046966,0.026826,-0.007589,-0.012439,0.024178,-0.009240,0.003160,-0.011454
144.2882,144.2882,144.2882,-0.013738,-0.029806,-0.007725,-0.017748,0.048882,0.031013,-0.008032,-0.015256,0.026892,-0.009604,0.003798,-0.009114
144.3167,144.3167,144.3167,-0.014190,-0.030662,-0.006725,-0.017882,0.050300,0.034944,-0.008479,-0.018499,0.029475,-0.009911,0.004392,-0.006841
144.3452,144.3452,144.3452,-0.014557,-0.031390,-0.005652,-0.018019,0.051256,0.038538,-0.008951,-0.022244,0.031833,-0.010298,0.005041,-0.004686
144.3736,144.3736,144.3736,-0.015208,-0.032196,-0.004175,-0.018161,0.051748,0.041771,-0.009486,-0.026384,0.033956,-0.010605,0.005770,-0.002768
144.4021,144.4021,144.4021,-0.015619,-0.033425,-0.002807,-0.018311,0.051941,0.044699,-0.010056,-0.030752,0.035877,-0.010939,0.006448,-0.001168
144.4305,144.4305,144.4305,-0.016193,-0.035230,-0.001685,-0.018406,0.051884,0.047434,-0.010618,-0.035165,0.037707,-0.011281,0.007051,0.000308
144.4590,144.4590,144.4590,-0.016561,-0.036986,-0.000462,-0.018534,0.051541,0.049949,-0.011171,-0.039431,0.039232,-0.011650,0.007457,0.001593
144.4874,144.4874,144.4874,-0.017074,-0.038897,0.000484,-0.018674,0.051009,0.052248,-0.011731,-0.043442,0.040199,-0.011981,0.007710,0.002485
144.5159,144.5159,144.5159,-0.017592,-0.040784,0.000935,-0.018775,0.050289,0.054318,-0.012284,-0.046970,0.040725,-0.012339,0.007790,0.002850
144.5444,144.5444,144.5444,-0.018204,-0.042534,0.001306,-0.018865,0.049418,0.056281,-0.012816,-0.050084,0.041171,-0.012680,0.007799,0.003231
144.5728,144.5728,144.5728,-0.018652,-0.044295,0.002013,-0.018902,0.048384,0.058175,-0.013143,-0.052812,0.041578,-0.012803,0.007809,0.003617
144.6013,144.6013,144.6013,-0.019097,-0.046236,0.003097,-0.018907,0.047253,0.059985,-0.013189,-0.055037,0.042046,-0.012792,0.007850,0.004360
144.6297,144.6297,144.6297,-0.019719,-0.047958,0.004287,-0.018938,0.046107,0.061774,-0.013130,-0.056948,0.042655,-0.012681,0.007887,0.005246
144.6582,144.6582,144.6582,-0.020292,-0.050290,0.005421,-0.018931,0.044942,0.063489,-0.013079,-0.058611,0.043468,-0.012593,0.007870,0.006160
144.6867,144.6867,144.6867,-0.020660,-0.052721,0.006926,-0.018921,0.043706,0.065115,-0.013036,-0.060005,0.044358,-0.012474,0.007764,0.007079
144.7151,144.7151,144.7151,-0.021122,-0.055049,0.008419,-0.018895,0.042536,0.066580,-0.013051,-0.061047,0.045349,-0.012382,0.007571,0.007857
144.7436,144.7436,144.7436,-0.021639,-0.057054,0.009367,-0.018817,0.041315,0.067793,-0.013049,-0.062115,0.046308,-0.012256,0.007025,0.008532
144.7720,144.7720,144.7720,-0.022106,-0.058744,0.010073,-0.018730,0.040168,0.068789,-0.013024,-0.062922,0.047107,-0.012155,0.006110,0.009082
144.8005,144.8005,144.8005,-0.022392,-0.060372,0.010430,-0.018577,0.039082,0.069596,-0.012963,-0.063604,0.047814,-0.012005,0.005144,0.009430
144.8290,144.8290,144.8290,-0.022918,-0.062136,0.010982,-0.018565,0.038010,0.070247,-0.012970,-0.064042,0.048418,-0.011887,0.004092,0.009722
144.8574,144.8574,144.8574,-0.023500,-0.063452,0.011581,-0.018615,0.037077,0.070815,-0.013033,-0.064255,0.048923,-0.011829,0.002995,0.009991
144.8859,144.8859,144.8859,-0.024105,-0.065180,0.012083,-0.018759,0.036261,0.071297,-0.013173,-0.064127,0.049571,-0.011824,0.001889,0.010235
144.9143,144.9143,144.9143,-0.024642,-0.067005,0.012587,-0.018959,0.035628,0.071687,-0.013302,-0.063653,0.051007,-0.011855,0.000740,0.010919
144.9428,144.9428,144.9428,-0.025138,-0.068240,0.013228,-0.019159,0.035164,0.071988,-0.013360,-0.062702,0.052544,-0.011904,-0.000386,0.012149
144.9713,144.9713,144.9713,-0.025810,-0.069250,0.013975,-0.019270,0.034910,0.072137,-0.013313,-0.061304,0.053929,-0.011879,-0.001355,0.013250
144.9997,144.9997,144.9997,-0.026163,-0.069832,0.014505,-0.019314,0.034949,0.072110,-0.013235,-0.059423,0.055333,-0.011811,-0.002257,0.014287
145.0282,145.0282,145.0282,-0.026707,-0.070170,0.014658,-0.019355,0.035378,0.072016,-0.013173,-0.057039,0.056480,-0.011716,-0.002979,0.015078
145.0566,145.0566,145.0566,-0.027062,-0.070124,0.014464,-0.019343,0.036155,0.071907,-0.013126,-0.054175,0.057485,-0.011605,-0.003388,0.015617
145.0851,145.0851,145.0851,-0.027537,-0.069064,0.013997,-0.019373,0.037540,0.071757,-0.013028,-0.050455,0.058333,-0.011495,-0.003212,0.015903
145.1136,145.1136,145.1136,-0.027996,-0.067593,0.013549,-0.019324,0.039128,0.071479,-0.012927,-0.046514,0.059106,-0.011380,-0.002887,0.016062
145.1420,145.1420,145.1420,-0.028225,-0.065682,0.012836,-0.019271,0.040992,0.071120,-0.012859,-0.042180,0.059728,-0.011246,-0.002246,0.016143
145.1705,145.1705,145.1705,-0.028482,-0.064242,0.011882,-0.019198,0.042955,0.070771,-0.012811,-0.037965,0.060224,-0.011118,-0.001532,0.016095
145.1989,145.1989,145.1989,-0.028749,-0.062856,0.011276,-0.019133,0.044999,0.070421,-0.012746,-0.033691,0.060600,-0.011016,-0.000706,0.015909
145.2274,145.2274,145.2274,-0.029026,-0.061232,0.010444,-0.019014,0.047167,0.069988,-0.012661,-0.029357,0.060790,-0.010909,0.000134,0.015647
145.2558,145.2558,145.2558,-0.029310,-0.059361,0.009678,-0.018913,0.049454,0.069441,-0.012590,-0.025039,0.060870,-0.010825,0.001065,0.015331
145.2843,145.2843,145.2843,-0.029541,-0.057594,0.008677,-0.018775,0.051707,0.068891,-0.012423,-0.020922,0.060878,-0.010728,0.002086,0.015099
145.3128,145.3128,145.3128,-0.029741,-0.055834,0.007934,-0.018631,0.054080,0.068379,-0.012273,-0.016650,0.060775,-0.010630,0.003337,0.014717
145.3412,145.3412,145.3412,-0.029881,-0.054072,0.007209,-0.018454,0.056420,0.067854,-0.012061,-0.012371,0.060650,-0.010553,0.004894,0.014320
145.3697,145.3697,145.3697,-0.030139,-0.052150,0.006480,-0.018316,0.058730,0.067326,-0.011592,-0.008084,0.060465,-0.010218,0.006455,0.013938
145.3981,145.3981,145.3981,-0.029722,-0.050283,0.005765,-0.018309,0.061126,0.066818,-0.011220,-0.004033,0.060316,-0.009314,0.008020,0.013578
145.4266,145.4266,145.4266,-0.028306,-0.048267,0.004906,-0.018322,0.063469,0.066314,-0.011039,-0.000217,0.060165,-0.008475,0.009596,0.013213
145.4551,145.4551,145.4551,-0.027252,-0.046075,0.004124,-0.018311,0.065724,0.065821,-0.010409,0.003356,0.059787,-0.007479,0.011121,0.012881
145.4835,145.4835,145.4835,-0.026424,-0.044053,0.003489,-0.018258,0.067861,0.065334,-0.009619,0.006671,0.058616,-0.006785,0.012538,0.012089
145.5120,145.5120,145.5120,-0.025887,-0.042277,0.002355,-0.018166,0.069881,0.064780,-0.008990,0.009591,0.057243,-0.006412,0.013777,0.010768
145.5404,145.5404,145.5404,-0.025813,-0.040653,0.001050,-0.018157,0.071723,0.064205,-0.008536,0.012008,0.055932,-0.006245,0.014870,0.009583
145.5689,145.5689,145.5689,-0.025961,-0.039418,-0.000105,-0.018257,0.073326,0.063680,-0.008279,0.014050,0.054533,-0.006287,0.015739,0.008441
145.5974,145.5974,145.5974,-0.026506,-0.038717,-0.000946,-0.018370,0.074627,0.063181,-0.008078,0.015459,0.053356,-0.006431,0.016492,0.007425
145.6258,145.6258,145.6258,-0.027098,-0.038406,-0.001415,-0.018590,0.075614,0.062644,-0.008045,0.016532,0.052200,-0.006586,0.017086,0.006695
145.6543,145.6543,145.6543,-0.027470,-0.038816,-0.001744,-0.018847,0.075969,0.062093,-0.008037,0.017301,0.051189,-0.006783,0.017636,0.006213
145.6827,145.6827,145.6827,-0.027790,-0.039113,-0.001565,-0.019120,0.076005,0.061544,-0.008000,0.017841,0.050254,-0.006968,0.018291,0.005790
145.7112,145.7112,145.7112,-0.028319,-0.039572,-0.001663,-0.019341,0.075742,0.061038,-0.007970,0.017592,0.049417,-0.007171,0.018505,0.005350
145.7397,145.7397,145.7397,-0.028729,-0.039474,-0.001480,-0.019493,0.075369,0.060466,-0.007941,0.017076,0.048671,-0.007284,0.018418,0.004973
145.7681,145.7681,145.7681,-0.029091,-0.039648,-0.001322,-0.019607,0.074814,0.059845,-0.007895,0.016235,0.048019,-0.007416,0.018115,0.004712
145.7966,145.7966,145.7966,-0.029311,-0.039795,-0.001251,-0.019735,0.074083,0.059192,-0.007875,0.015099,0.047476,-0.007510,0.017734,0.004420
145.8250,145.8250,145.8250,-0.029179,-0.040083,-0.001085,-0.019832,0.073170,0.058491,-0.007915,0.013734,0.046941,-0.007547,0.017269,0.004236
145.8535,145.8535,145.8535,-0.029170,-0.040351,-0.001068,-0.019904,0.072195,0.057687,-0.007920,0.012315,0.046417,-0.007582,0.016711,0.003967
145.8820,145.8820,145.8820,-0.029076,-0.040376,-0.001048,-0.019951,0.071116,0.056825,-0.007897,0.010829,0.045978,-0.007592,0.016242,0.003796
145.9104,145.9104,145.9104,-0.029149,-0.040288,-0.001263,-0.019953,0.069928,0.055910,-0.007928,0.009384,0.045550,-0.007575,0.015698,0.003630
145.9389,145.9389,145.9389,-0.029080,-0.040482,-0.001400,-0.019959,0.068707,0.054973,-0.008242,0.007960,0.045124,-0.007872,0.015099,0.003471
145.9673,145.9673,145.9673,-0.029448,-0.040635,-0.001118,-0.019803,0.067381,0.053999,-0.008492,0.006545,0.044669,-0.008710,0.014477,0.003294
145.9958,145.9958,145.9958,-0.030953,-0.041194,-0.000678,-0.019554,0.065929,0.053000,-0.008576,0.005126,0.044254,-0.009500,0.013760,0.003135
146.0242,146.0242,146.0242,-0.031898,-0.041458,-0.000126,-0.019289,0.064343,0.051943,-0.009015,0.003663,0.043884,-0.010381,0.013026,0.002951
146.0527,146.0527,146.0527,-0.032549,-0.041567,0.000069,-0.019005,0.062575,0.050830,-0.009609,0.002143,0.043450,-0.010941,0.012283,0.002837
146.0812,146.0812,146.0812,-0.032912,-0.041452,0.000531,-0.018775,0.060659,0.049657,-0.010029,0.000522,0.042993,-0.011208,0.011520,0.002647
146.1096,146.1096,146.1096,-0.032885,-0.041546,0.001214,-0.018516,0.058547,0.048475,-0.010380,-0.001054,0.042458,-0.011349,0.010680,0.002326
146.1381,146.1381,146.1381,-0.032596,-0.041145,0.001485,-0.018331,0.056281,0.047262,-0.010604,-0.002455,0.041912,-0.011375,0.010089,0.001924
146.1665,146.1665,146.1665,-0.032125,-0.039953,0.001751,-0.018120,0.053708,0.046010,-0.010807,-0.003318,0.041347,-0.011302,0.009840,0.001509
146.1950,146.1950,146.1950,-0.031675,-0.038729,0.002019,-0.017833,0.050826,0.044727,-0.010837,-0.004744,0.040901,-0.011289,0.009063,0.001003
146.2235,146.2235,146.2235,-0.031070,-0.038172,0.002474,-0.017488,0.047685,0.043453,-0.010899,-0.006820,0.040341,-0.011217,0.007765,0.000400
146.2519,146.2519,146.2519,-0.030669,-0.038552,0.002343,-0.017243,0.044417,0.042234,-0.010994,-0.009213,0.039815,-0.011177,0.005668,-0.000223
146.2804,146.2804,146.2804,-0.030002,-0.039627,0.002718,-0.017034,0.040869,0.040990,-0.011078,-0.011808,0.039314,-0.011171,0.003349,-0.000765
146.3088,146.3088,146.3088,-0.029788,-0.040440,0.003182,-0.016989,0.037204,0.039796,-0.011239,-0.014410,0.038775,-0.011267,0.000916,-0.001408
146.3373,146.3373,146.3373,-0.029586,-0.040314,0.003246,-0.016959,0.033225,0.038626,-0.011450,-0.016963,0.038061,-0.011426,-0.001450,-0.002289
146.3658,146.3658,146.3658,-0.029532,-0.040349,0.003618,-0.017043,0.028825,0.037439,-0.011693,-0.019618,0.037128,-0.011676,-0.003986,-0.003415
146.3942,146.3942,146.3942,-0.029411,-0.039839,0.003951,-0.017148,0.024008,0.036257,-0.011895,-0.022284,0.036125,-0.012003,-0.006645,-0.004699
146.4227,146.4227,146.4227,-0.029517,-0.038920,0.004291,-0.017215,0.018661,0.035095,-0.012083,-0.025248,0.035084,-0.012303,-0.009415,-0.006064
146.4511,146.4511,146.4511,-0.029287,-0.038092,0.004821,-0.017207,0.012856,0.033952,-0.012192,-0.028166,0.033950,-0.012663,-0.012491,-0.007516
146.4796,146.4796,146.4796,-0.028857,-0.037765,0.004720,-0.017222,0.006603,0.032847,-0.012258,-0.031334,0.032852,-0.012907,-0.015887,-0.008925
146.5081,146.5081,146.5081,-0.028784,-0.037434,0.004834,-0.017150,-0.000125,0.031731,-0.012272,-0.034968,0.031728,-0.013108,-0.019608,-0.010342
146.5365,146.5365,146.5365,-0.028494,-0.037016,0.004296,-0.017090,-0.007217,0.030680,-0.012301,-0.038841,0.030640,-0.013352,-0.023894,-0.011669
146.5650,146.5650,146.5650,-0.028143,-0.036970,0.003562,-0.017040,-0.015031,0.029715,-0.012258,-0.043103,0.029573,-0.013581,-0.028493,-0.013005
146.5934,146.5934,146.5934,-0.027797,-0.037216,0.002740,-0.016997,-0.023397,0.028855,-0.012191,-0.047504,0.028575,-0.013870,-0.033648,-0.014335
146.6219,146.6219,146.6219,-0.027596,-0.037335,0.001699,-0.016911,-0.032249,0.028072,-0.012045,-0.052259,0.027589,-0.014115,-0.039008,-0.015606
146.6504,146.6504,146.6504,-0.027284,-0.037452,0.000930,-0.016818,-0.041412,0.027457,-0.012056,-0.057272,0.026751,-0.014374,-0.044630,-0.016834
146.6788,146.6788,146.6788,-0.026852,-0.037642,-0.000407,-0.016747,-0.050758,0.026887,-0.012041,-0.062520,0.025898,-0.014632,-0.050319,-0.017925
146.7073,146.7073,146.7073,-0.026600,-0.038225,-0.001137,-0.016593,-0.060167,0.026378,-0.011975,-0.068211,0.025123,-0.014841,-0.056324,-0.019032
146.7357,146.7357,146.7357,-0.026222,-0.039619,-0.002181,-0.016473,-0.069800,0.025941,-0.011809,-0.074384,0.024341,-0.015100,-0.062919,-0.020155
146.7642,146.7642,146.7642,-0.025808,-0.040992,-0.003391,-0.016344,-0.079363,0.025563,-0.011659,-0.080238,0.023566,-0.015282,-0.069205,-0.021241
146.7926,146.7926,146.7926,-0.025603,-0.041288,-0.004809,-0.016218,-0.089079,0.025204,-0.011525,-0.086071,0.022895,-0.015464,-0.075604,-0.022249
146.8211,146.8211,146.8211,-0.025568,-0.040877,-0.006057,-0.016040,-0.098895,0.024859,-0.011378,-0.091547,0.022147,-0.015610,-0.081425,-0.023262
146.8496,146.8496,146.8496,-0.025656,-0.039624,-0.008057,-0.015947,-0.108607,0.024568,-0.011279,-0.096716,0.021359,-0.015742,-0.086916,-0.024316
146.8780,146.8780,146.8780,-0.025192,-0.037988,-0.010493,-0.015741,-0.118287,0.024293,-0.011125,-0.101759,0.020643,-0.015840,-0.092157,-0.025298
146.9065,146.9065,146.9065,-0.024945,-0.036949,-0.013155,-0.015626,-0.127657,0.024019,-0.010970,-0.106698,0.020045,-0.015867,-0.097546,-0.026122
146.9349,146.9349,146.9349,-0.024854,-0.035948,-0.016053,-0.015460,-0.136679,0.023812,-0.010778,-0.111507,0.020046,-0.015863,-0.102672,-0.026278
146.9634,146.9634,146.9634,-0.025165,-0.034983,-0.018442,-0.015304,-0.145282,0.023612,-0.010568,-0.116355,0.020894,-0.015836,-0.107748,-0.025842
146.9919,146.9919,146.9919,-0.025138,-0.034391,-0.020458,-0.015228,-0.153425,0.023431,-0.010416,-0.121027,0.021625,-0.015846,-0.112716,-0.025521
147.0203,147.0203,147.0203,-0.025499,-0.033382,-0.022999,-0.015355,-0.161115,0.023228,-0.010373,-0.125580,0.022252,-0.015805,-0.117470,-0.025358
147.0488,147.0488,147.0488,-0.025862,-0.031781,-0.025194,-0.015484,-0.168320,0.023059,-0.010395,-0.129719,0.022616,-0.015946,-0.121799,-0.025330
147.0772,147.0772,147.0772,-0.025983,-0.029422,-0.027824,-0.015743,-0.175007,0.022936,-0.010497,-0.133335,0.022951,-0.016125,-0.125875,-0.025407
147.1057,147.1057,147.1057,-0.026365,-0.027191,-0.029979,-0.016005,-0.181302,0.022852,-0.010560,-0.136580,0.023221,-0.016267,-0.129285,-0.025544
147.1342,147.1342,147.1342,-0.026637,-0.024570,-0.032303,-0.016257,-0.186818,0.022791,-0.010568,-0.139465,0.023394,-0.016352,-0.132448,-0.025731
147.1626,147.1626,147.1626,-0.027037,-0.021883,-0.034580,-0.016437,-0.191669,0.022699,-0.010576,-0.142082,0.023540,-0.016433,-0.135069,-0.025946
147.1911,147.1911,147.1911,-0.027261,-0.019268,-0.036330,-0.016648,-0.195830,0.022668,-0.010642,-0.144373,0.023712,-0.016460,-0.137422,-0.026175
147.2195,147.2195,147.2195,-0.027526,-0.017067,-0.038442,-0.016814,-0.199515,0.022599,-0.010583,-0.146210,0.023797,-0.016467,-0.139579,-0.026398
147.2480,147.2480,147.2480,-0.027852,-0.014983,-0.039943,-0.016951,-0.202823,0.022629,-0.010517,-0.147697,0.023878,-0.016477,-0.141450,-0.026682
147.2765,147.2765,147.2765,-0.028182,-0.013091,-0.041419,-0.017117,-0.205975,0.022695,-0.010463,-0.148954,0.023962,-0.016481,-0.143277,-0.026875
147.3049,147.3049,147.3049,-0.028438,-0.011267,-0.042333,-0.017226,-0.208698,0.022768,-0.010533,-0.150074,0.024057,-0.016464,-0.144810,-0.027046
147.3334,147.3334,147.3334,-0.028669,-0.009147,-0.043242,-0.017364,-0.211131,0.022897,-0.010560,-0.150910,0.024117,-0.016459,-0.145974,-0.027245
147.3618,147.3618,147.3618,-0.028901,-0.007331,-0.044101,-0.017457,-0.213031,0.023074,-0.010547,-0.151426,0.024163,-0.016446,-0.146616,-0.027498
147.3903,147.3903,147.3903,-0.028576,-0.005505,-0.045171,-0.017514,-0.214546,0.023289,-0.010526,-0.151940,0.024305,-0.016445,-0.147257,-0.027670
147.4187,147.4187,147.4187,-0.028584,-0.003628,-0.045545,-0.017552,-0.215744,0.023519,-0.010476,-0.151790,0.024533,-0.016403,-0.147345,-0.027771
147.4472,147.4472,147.4472,-0.028606,-0.001823,-0.045650,-0.017616,-0.216668,0.023824,-0.010451,-0.151185,0.024754,-0.016394,-0.147140,-0.027823
147.4757,147.4757,147.4757,-0.028459,-0.000506,-0.045336,-0.017623,-0.217327,0.024186,-0.010408,-0.150114,0.025045,-0.016429,-0.146305,-0.027757
147.5041,147.5041,147.5041,-0.028320,0.000917,-0.044687,-0.017645,-0.217684,0.024591,-0.010402,-0.148449,0.025059,-0.016393,-0.145178,-0.028032
147.5326,147.5326,147.5326,-0.028001,0.001525,-0.044562,-0.017634,-0.217763,0.025059,-0.010373,-0.146663,0.024373,-0.016376,-0.143823,-0.028835
147.5610,147.5610,147.5610,-0.027634,0.002023,-0.044725,-0.017619,-0.217687,0.025513,-0.010340,-0.144865,0.023874,-0.016354,-0.142276,-0.029293
147.5895,147.5895,147.5895,-0.027446,0.001726,-0.044159,-0.017516,-0.217474,0.025995,-0.010283,-0.143114,0.023510,-0.016369,-0.140582,-0.029515
147.6180,147.6180,147.6180,-0.027255,0.001041,-0.043245,-0.017440,-0.217159,0.026427,-0.010212,-0.141760,0.023643,-0.016350,-0.139087,-0.029492
147.6464,147.6464,147.6464,-0.027098,0.000226,-0.041923,-0.017346,-0.216691,0.027000,-0.010185,-0.140630,0.024045,-0.016344,-0.137464,-0.029080
147.6749,147.6749,147.6749,-0.026758,0.000417,-0.040910,-0.017295,-0.216084,0.027636,-0.010197,-0.139737,0.024643,-0.016406,-0.135872,-0.028647
147.7033,147.7033,147.7033,-0.026585,0.001018,-0.039966,-0.017326,-0.215292,0.028352,-0.010313,-0.138731,0.025351,-0.016521,-0.134064,-0.027968
